tahun,provinsi,kabupaten_kota,kecamatan,kelurahan,jenis_kelamin,stat_kawin,jumlah
2020,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA SELATAN,PEREMPUAN,CERAI MATI,1325
2020,DKI JAKARTA,JAKARTA SELATAN,CILANDAK,CILANDAK BARAT,PEREMPUAN,CERAI MATI,1705
2020,DKI JAKARTA,JAKARTA SELATAN,CILANDAK,LEBAK BULUS,PEREMPUAN,CERAI MATI,1082
2020,DKI JAKARTA,JAKARTA SELATAN,CILANDAK,PONDOK LABU,PEREMPUAN,CERAI MATI,1514
2020,DKI JAKARTA,JAKARTA SELATAN,CILANDAK,GANDARIA SELATAN,PEREMPUAN,CERAI MATI,678
2020,DKI JAKARTA,JAKARTA SELATAN,CILANDAK,CIPETE SELATAN,PEREMPUAN,CERAI MATI,1010
2020,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,MELAWAI,PEREMPUAN,CERAI MATI,95
2020,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,GUNUNG,PEREMPUAN,CERAI MATI,363
2020,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,KRAMAT PELA,PEREMPUAN,CERAI MATI,421
2020,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,SELONG,PEREMPUAN,CERAI MATI,111
2020,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,RAWA BARAT,PEREMPUAN,CERAI MATI,204
2020,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,SENAYAN,PEREMPUAN,CERAI MATI,101
2020,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,PULO,PEREMPUAN,CERAI MATI,273
2020,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,PETOGOGAN,PEREMPUAN,CERAI MATI,431
2020,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,GANDARIA UTARA,PEREMPUAN,CERAI MATI,1258
2020,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,CIPETE UTARA,PEREMPUAN,CERAI MATI,1067
2020,DKI JAKARTA,JAKARTA SELATAN,PANCORAN,PANCORAN,PEREMPUAN,CERAI MATI,693
2020,DKI JAKARTA,JAKARTA SELATAN,PANCORAN,KALIBATA,PEREMPUAN,CERAI MATI,1526
2020,DKI JAKARTA,JAKARTA SELATAN,PANCORAN,RAWAJATI,PEREMPUAN,CERAI MATI,685
2020,DKI JAKARTA,JAKARTA SELATAN,PANCORAN,DUREN TIGA,PEREMPUAN,CERAI MATI,1051
2020,DKI JAKARTA,JAKARTA SELATAN,PANCORAN,PENGADEGAN,PEREMPUAN,CERAI MATI,843
2020,DKI JAKARTA,JAKARTA SELATAN,PANCORAN,CIKOKO,PEREMPUAN,CERAI MATI,355
2020,DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,JAGAKARSA,PEREMPUAN,CERAI MATI,1889
2020,DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,SRENGSENG SAWAH,PEREMPUAN,CERAI MATI,2016
2020,DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,CIGANJUR,PEREMPUAN,CERAI MATI,1027
2020,DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,LENTENG AGUNG,PEREMPUAN,CERAI MATI,1908
2020,DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,TANJUNG BARAT,PEREMPUAN,CERAI MATI,1307
2020,DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,CIPEDAK,PEREMPUAN,CERAI MATI,1016
2020,DKI JAKARTA,JAKARTA SELATAN,PESANGGRAHAN,PESANGGRAHAN,PEREMPUAN,CERAI MATI,811
2020,DKI JAKARTA,JAKARTA SELATAN,PESANGGRAHAN,BINTARO,PEREMPUAN,CERAI MATI,1628
2020,DKI JAKARTA,JAKARTA SELATAN,PESANGGRAHAN,PETUKANGAN UTARA,PEREMPUAN,CERAI MATI,1609
2020,DKI JAKARTA,JAKARTA SELATAN,PESANGGRAHAN,PETUKANGAN SELATAN,PEREMPUAN,CERAI MATI,1233
2020,DKI JAKARTA,JAKARTA SELATAN,PESANGGRAHAN,ULUJAMI,PEREMPUAN,CERAI MATI,1235
2020,DKI JAKARTA,JAKARTA TIMUR,MATRAMAN,PISANGAN BARU,PEREMPUAN,CERAI MATI,1532
2020,DKI JAKARTA,JAKARTA TIMUR,MATRAMAN,UTAN KAYU UTARA,PEREMPUAN,CERAI MATI,882
2020,DKI JAKARTA,JAKARTA TIMUR,MATRAMAN,KAYU MANIS,PEREMPUAN,CERAI MATI,1096
2020,DKI JAKARTA,JAKARTA TIMUR,MATRAMAN,PALMERIAM,PEREMPUAN,CERAI MATI,883
2020,DKI JAKARTA,JAKARTA TIMUR,MATRAMAN,KEBON MANGGIS,PEREMPUAN,CERAI MATI,850
2020,DKI JAKARTA,JAKARTA TIMUR,MATRAMAN,UTAN KAYU SELATAN,PEREMPUAN,CERAI MATI,1167
2020,DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,PULO GADUNG,PEREMPUAN,CERAI MATI,980
2020,DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,PISANGAN TIMUR,PEREMPUAN,CERAI MATI,1397
2020,DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,CIPINANG,PEREMPUAN,CERAI MATI,1135
2020,DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,JATINEGARA KAUM,PEREMPUAN,CERAI MATI,733
2020,DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,RAWAMANGUN,PEREMPUAN,CERAI MATI,1447
2020,DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,KAYU PUTIH,PEREMPUAN,CERAI MATI,1416
2020,DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,JATI,PEREMPUAN,CERAI MATI,1350
2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,KAMPUNG MELAYU,PEREMPUAN,CERAI MATI,987
2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,BIDARA CINA,PEREMPUAN,CERAI MATI,1559
2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,BALI MESTER,PEREMPUAN,CERAI MATI,325
2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,RAWA BUNGA,PEREMPUAN,CERAI MATI,909
2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG CEMPEDAK,PEREMPUAN,CERAI MATI,1440
2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG MUARA,PEREMPUAN,CERAI MATI,2131
2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR SELATAN,PEREMPUAN,CERAI MATI,1276
2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR UTARA,PEREMPUAN,CERAI MATI,1826
2020,DKI JAKARTA,JAKARTA TIMUR,KRAMATJATI,KRAMATJATI,PEREMPUAN,CERAI MATI,1164
2020,DKI JAKARTA,JAKARTA TIMUR,KRAMATJATI,TENGAH,PEREMPUAN,CERAI MATI,1259
2020,DKI JAKARTA,JAKARTA TIMUR,KRAMATJATI,DUKUH,PEREMPUAN,CERAI MATI,872
2020,DKI JAKARTA,JAKARTA TIMUR,KRAMATJATI,BATU AMPAR,PEREMPUAN,CERAI MATI,1356
2020,DKI JAKARTA,JAKARTA TIMUR,KRAMATJATI,BALEKAMBANG,PEREMPUAN,CERAI MATI,979
2020,DKI JAKARTA,JAKARTA TIMUR,KRAMATJATI,CILILITAN,PEREMPUAN,CERAI MATI,1619
2020,DKI JAKARTA,JAKARTA TIMUR,KRAMATJATI,CAWANG,PEREMPUAN,CERAI MATI,1135
2020,DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,GEDONG,PEREMPUAN,CERAI MATI,1230
2020,DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,BARU,PEREMPUAN,CERAI MATI,566
2020,DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,CIJANTUNG,PEREMPUAN,CERAI MATI,1147
2020,DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,KALISARI,PEREMPUAN,CERAI MATI,1244
2020,DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,PEKAYON,PEREMPUAN,CERAI MATI,1295
2020,DKI JAKARTA,JAKARTA TIMUR,CAKUNG,JATINEGARA,PEREMPUAN,CERAI MATI,1431
2020,DKI JAKARTA,JAKARTA TIMUR,CAKUNG,RAWA TERATE,PEREMPUAN,CERAI MATI,658
2020,DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,PEREMPUAN,CERAI MATI,2869
2020,DKI JAKARTA,JAKARTA TIMUR,CAKUNG,CAKUNG TIMUR,PEREMPUAN,CERAI MATI,1587
2020,DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PULO GEBANG,PEREMPUAN,CERAI MATI,2399
2020,DKI JAKARTA,JAKARTA TIMUR,CAKUNG,UJUNG MENTENG,PEREMPUAN,CERAI MATI,821
2020,DKI JAKARTA,JAKARTA TIMUR,CAKUNG,CAKUNG BARAT,PEREMPUAN,CERAI MATI,1277
2020,DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,DUREN SAWIT,PEREMPUAN,CERAI MATI,2142
2020,DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,PONDOK BAMBU,PEREMPUAN,CERAI MATI,1849
2020,DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,KLENDER,PEREMPUAN,CERAI MATI,2160
2020,DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,PONDOK KELAPA,PEREMPUAN,CERAI MATI,1911
2020,DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,MALAKA SARI,PEREMPUAN,CERAI MATI,1202
2020,DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,MALAKA JAYA,PEREMPUAN,CERAI MATI,1537
2020,DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,PONDOK KOPI,PEREMPUAN,CERAI MATI,1102
2020,DKI JAKARTA,JAKARTA TIMUR,MAKASAR,MAKASAR,PEREMPUAN,CERAI MATI,1305
2020,DKI JAKARTA,JAKARTA TIMUR,MAKASAR,PINANGRANTI,PEREMPUAN,CERAI MATI,851
2020,DKI JAKARTA,JAKARTA TIMUR,MAKASAR,KEBON PALA,PEREMPUAN,CERAI MATI,1726
2020,DKI JAKARTA,JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMAH,PEREMPUAN,CERAI MATI,552
2020,DKI JAKARTA,JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,PEREMPUAN,CERAI MATI,1646
2020,DKI JAKARTA,JAKARTA TIMUR,CIRACAS,CIRACAS,PEREMPUAN,CERAI MATI,1937
2020,DKI JAKARTA,JAKARTA TIMUR,CIRACAS,CIBUBUR,PEREMPUAN,CERAI MATI,1985
2020,DKI JAKARTA,JAKARTA TIMUR,CIRACAS,KELAPA DUA WETAN,PEREMPUAN,CERAI MATI,1425
2020,DKI JAKARTA,JAKARTA TIMUR,CIRACAS,SUSUKAN,PEREMPUAN,CERAI MATI,1156
2020,DKI JAKARTA,JAKARTA TIMUR,CIRACAS,RAMBUTAN,PEREMPUAN,CERAI MATI,1165
2020,DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,CIPAYUNG,PEREMPUAN,CERAI MATI,777
2020,DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,CILANGKAP,PEREMPUAN,CERAI MATI,681
2020,DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,PONDOK RANGGON,PEREMPUAN,CERAI MATI,606
2020,DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,MUNJUL,PEREMPUAN,CERAI MATI,820
2020,DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,SETU,PEREMPUAN,CERAI MATI,510
2020,DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,BAMBU APUS,PEREMPUAN,CERAI MATI,681
2020,DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,LUBANG BUAYA,PEREMPUAN,CERAI MATI,1624
2020,DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,CEGER,PEREMPUAN,CERAI MATI,519
